date,returns,leverage
2016-07-18,0.003006531107613355,1.0831645512959347
2016-07-19,-0.0007773349182052893,1.0148883093135743
2016-07-20,0.0026323087602473194,1.0306261558536385
2016-07-21,-0.00273929785188307,0.9428141364900853
2016-07-22,0.002798437697308722,1.0010443834263645
2016-07-25,-0.0005523244027274437,0.9421029529001782
2016-07-26,0.004762478657013811,1.0303117487525555
2016-07-27,-0.0005751161960467081,0.9760580041814204
2016-07-28,0.003911917071711672,1.0765622495115355
2016-07-29,0.0015574867434338885,1.0532801521504989
2016-08-01,0.0025326903581726896,1.0945170538180231
2016-08-02,-0.004408761042140044,0.9566602461398175
2016-08-03,0.0020685814396357548,0.991980607816775
2016-08-04,0.004452811672898403,0.9953460960467626
2016-08-05,0.0034527265934903065,1.0168931282831286
2016-08-08,-0.0005130932691485398,0.9783536176673553
2016-08-09,-0.0020881821699432583,1.013479777510014
2016-08-10,-0.002497569773545742,0.9510231328033109
2016-08-11,0.005400846928903842,0.9698794581940429
2016-08-12,-0.0019537116118135502,0.8968302366213721
2016-08-15,0.003970153828452413,0.9600230168379742
2016-08-16,-0.005656212590323577,0.9084843567464878
2016-08-17,-0.0034956562130258853,0.8976364543524783
2016-08-18,0.004411500170495021,0.8815297211908304
2016-08-19,0.0026233848442927983,0.9444869051663058
2016-08-22,-0.0013926878689308074,0.8705037803444344
2016-08-23,0.004635569084854017,1.0010219143859238
2016-08-24,-0.004430730825559149,0.9990173057062721
2016-08-25,-0.0031135285212441017,0.9013408520453408
2016-08-26,0.0037140150583782226,0.9095202672844798
2016-08-29,-0.002739327250570422,0.8959029776819624
2016-08-30,-0.005583005264039131,0.7785511275690625
2016-08-31,-0.004592994681521271,0.7753962138183073
2016-09-01,0.007487727003867955,0.8870264610185274
2016-09-02,-0.00016122479748805217,0.8440264626539696
2016-09-06,-0.0004852509949537466,0.8708689119491763
2016-09-07,-0.0054248846297756115,0.8909909463098166
2016-09-08,-0.002556564200519588,0.9216682130800603
2016-09-09,-0.0040416822670980915,0.8099017649467524
2016-09-12,0.003953135383673884,0.8469518545061909
2016-09-13,0.007834841174504288,0.9163115078153634
2016-09-14,0.0032476969702568163,0.98772278050368
2016-09-15,0.007861694610440787,1.0650533530753206
2016-09-16,0.006677146658926114,1.1472886790348742
2016-09-19,-0.0008082430331883862,1.106194026781892
2016-09-20,0.0034408003179843077,1.0666170382039732
2016-09-21,0.004619195287275903,1.0755368410832327
2016-09-22,0.003548495481894556,1.0461666100172904
2016-09-23,0.002651913675281382,1.0223629142595834
2016-09-26,-0.004961888879731763,0.9881765865359274
2016-09-27,-0.00040535200798355635,0.9592907935295807
2016-09-28,0.017820370270813984,1.0586133890052571
2016-09-29,0.006941677508508088,1.082519116662833
2016-09-30,0.011090303065647842,1.143085954733717
2016-10-03,-0.0051307095535173056,1.1453750759433523
2016-10-04,-0.0007216169296159435,1.1434238025738206
2016-10-05,0.011510714169631862,1.0977548393064407
2016-10-06,-0.010621159125087756,0.9540773781289974
2016-10-07,-0.0018531564226363683,0.8549432903794929
2016-10-10,-0.0004685161646205118,0.887996024825793
2016-10-11,-0.012302091630974473,0.7649449641720873
2016-10-12,0.0015516498929733378,0.6951954828309225
2016-10-13,0.002069091917400551,0.8086444253030945
2016-10-14,-0.00039856522902213543,0.822805316727067
2016-10-17,-0.003998497298108578,0.7866201043169997
2016-10-18,-0.0033468278227913426,0.8862849581804029
2016-10-19,-0.0009695742993559523,0.859817781803188
2016-10-20,-0.0026340589942974303,0.8147008143233553
2016-10-21,0.0016203518042966771,0.8333729595436902
2016-10-24,0.01571657869324745,0.994368438235726
2016-10-25,-0.004731237875394543,0.9865278468416899
2016-10-26,-0.0040141259064324876,0.9616773152744309
2016-10-27,-0.003352145673376569,0.9582298003041791
2016-10-28,0.0006247642997124353,0.9486954062213456
2016-10-31,0.0029211557726119813,0.8556918667171782
2016-11-01,-0.0060665174373241435,0.8339490388322476
2016-11-02,-0.002587722902684517,0.8427758245354531
2016-11-03,-0.005530464186603968,0.8165723084624708
2016-11-04,-0.00422259521468022,0.7672627638329436
2016-11-07,0.0035329463884924053,0.7762935403204738
2016-11-08,0.0020247915924283735,0.8536062435378244
2016-11-09,0.008691864099929421,0.9514406066371689
2016-11-10,0.013370041956261172,1.1028656917782473
2016-11-11,0.007026439000317349,1.1940832780192612
2016-11-14,0.013371020697400244,1.243758815132609
2016-11-15,0.007447499223388186,1.273482468763941
2016-11-16,-0.00588359399622255,1.157937419170365
2016-11-17,0.005408354698429493,1.1017165645316758
2016-11-18,0.004265204898989626,1.0872551806220805
2016-11-21,0.008371435414586363,1.066596602348872
2016-11-22,0.003138031451160614,1.0445513446640142
2016-11-23,-0.0007529293312380017,1.0806763426791874
2016-11-25,0.0012475682526669478,1.0502859943787517
2016-11-28,-0.007746789520413047,0.9510692157869182
2016-11-29,0.006837828050937622,0.9447524778016325
2016-11-30,0.008239024766578937,0.9863107906595414
2016-12-01,0.0011156634601797054,1.0015966462309627
2016-12-02,0.0032466041979765867,1.0171029977020414
2016-12-05,0.011609742658097845,1.1686719365464504
2016-12-06,0.008426704722798863,1.1737925805761287
2016-12-07,0.00857625950522293,1.1767275563208766
2016-12-08,0.0025572809624970416,1.1900988016223146
2016-12-09,0.002702733028749948,1.1890362423567762
2016-12-12,-0.0010885136501831484,1.0930826208443252
2016-12-13,-0.0010627475254747698,1.0165305073316877
2016-12-14,-0.0051283908815418205,0.8762837850780982
2016-12-15,0.008477176459981322,0.9644467549264788
2016-12-16,0.0002487517020708169,0.9427552753721186
2016-12-19,0.003480820481923596,1.0017521050770994
2016-12-20,0.004386408903932194,1.07075356350632
2016-12-21,-0.0032335810507729797,1.0991163623891453
2016-12-22,-0.0014901598681000359,0.9673552067367924
2016-12-23,4.9093073713990016e-05,0.964715510289164
2016-12-27,0.006197152832401029,1.0094410255220554
2016-12-28,-0.007947874648450532,0.8036283441536933
2016-12-29,9.191031403905747e-05,0.8459873906290349
2016-12-30,-0.001652258776352953,0.8372900644935377
2017-01-03,-0.00023220164162163608,0.8323755661685991
2017-01-04,0.0029017865011522477,0.7947765289106108
2017-01-05,-0.0008211407230157037,0.9307465759699939
2017-01-06,0.006820668619888718,1.0391165146498236
2017-01-09,-0.0023309395428507914,1.0310824115987267
2017-01-10,-9.07121030175526e-06,1.0351493573017474
2017-01-11,0.006208957682631659,1.0693236817918164
2017-01-12,-0.007489262800218162,0.9748460295868534
2017-01-13,0.0007124277322467746,0.8754946215860965
2017-01-17,-0.007867886802217203,0.7939825883495223
2017-01-18,7.423548832904133e-05,0.7951811662632279
2017-01-19,0.004149423821289731,0.7670303848216403
2017-01-20,0.00022344219443152518,0.8774282425902471
2017-01-23,0.0012440133494803585,0.8815226159876011
2017-01-24,0.008531601565886225,1.0837742371047339
2017-01-25,0.007915658201867109,1.1547924460676868
2017-01-26,0.0058203723658150925,1.1468425274802627
2017-01-27,0.006636484059940875,1.2070288952600619
2017-01-30,-0.005294349427657773,1.1390620482762883
2017-01-31,-0.004131222427042018,1.0094655380673385
2017-02-01,0.009299775261639606,1.0398003222518644
2017-02-02,-0.0021740931248700455,0.9622314479972419
2017-02-03,0.005605402765580779,0.9619858370413663
2017-02-06,-0.0008580726848750397,1.0065110053564905
2017-02-07,-0.00034604808713749796,1.0499052985499155
2017-02-08,0.001171559942218496,0.9592726540422303
2017-02-09,0.010520696357665274,1.0771014848903093
2017-02-10,0.007606791133601529,1.081661242735747
2017-02-13,0.00045340390813153314,1.0945965552440426
2017-02-14,0.002965442359376192,1.1253599407233712
2017-02-15,0.013790013645610636,1.2303432009645388
2017-02-16,-0.005018302899030837,1.0889211819702833
2017-02-17,0.007229686935589731,1.0906195276277655
2017-02-21,0.0023314554518848378,1.1097134260628123
2017-02-22,0.0004231501707190424,1.0866154151281668
2017-02-23,0.003091824599145053,1.0042340716291422
2017-02-24,0.006326726160967538,1.1193045163184714
2017-02-27,-0.0003036729112956852,1.0467297967646179
2017-02-28,-0.00380056488980697,0.9742490405190556
2017-03-01,0.00961321492044346,1.092791340394924
2017-03-02,-0.00616668511739903,0.9698643951092335
2017-03-03,-0.0002618115981668577,0.8986766813734681
2017-03-06,0.0003332943641644672,0.9073838923123431
2017-03-07,-0.0044277349657837264,0.8868086585800359
2017-03-08,0.0035983992756795343,0.8213435684927167
2017-03-09,-0.0019289729315461,0.8813365026298517
2017-03-10,-0.0006653569790825794,0.8759913451793468
2017-03-13,0.0019313391522354812,0.897257602554629
2017-03-14,0.002889692397785658,1.0023505169813087
2017-03-15,0.0030023308552476697,0.9865150457051269
2017-03-16,-0.001394446450418021,0.9959520258268271
2017-03-17,0.0030183560777246312,1.047728870096928
2017-03-20,0.0019815363990687684,1.0491268392437894
2017-03-21,-0.002150297137727149,0.9815265892902355
2017-03-22,0.0020715338771794167,0.9713311066883421
2017-03-23,-0.002022805456953059,0.9594324133262302
2017-03-24,0.0026781713856598327,0.954621296597989
2017-03-27,0.0023079580791168595,0.9591255002019483
2017-03-28,0.003299124478414219,1.0341896859849926
2017-03-29,0.00015529290399223558,1.004896209376681
2017-03-30,-0.00423019537210036,0.9778801893251083
2017-03-31,0.0012674327899698417,0.9568402119560743
2017-04-03,-0.0014898721862910997,0.9039532430832136
2017-04-04,-0.0004549330874438565,0.8548551052011341
2017-04-05,0.00036812438456758367,0.8577830027647163
2017-04-06,-0.007239638310649483,0.8181096629948603
2017-04-07,0.002065636141836827,0.8276873800875838
2017-04-10,-0.002948257659494627,0.8125653360272431
2017-04-11,-0.005227317099364746,0.7546453895112762
2017-04-12,0.0036449355834719697,0.7922681626617214
2017-04-13,0.004257241468571891,0.9292538451472218
2017-04-17,0.004325730736504795,0.9422965525254201
2017-04-18,0.006234721416027557,1.0298142820976184
2017-04-19,-0.0037345299545415286,1.063941313964923
2017-04-20,0.014655855976603334,1.1319826879318229
2017-04-21,-0.0016910285352582436,1.0793529766103986
2017-04-24,0.009194941955948456,1.1108734576009238
2017-04-25,0.01854954362319023,1.1921045976304423
2017-04-26,-0.002565589815368366,1.2038711578060182
2017-04-27,0.010494191536529173,1.172904564447625
2017-04-28,-0.0043811572691388875,1.1523966730951316
2017-05-01,0.0017387442109596904,1.0958127882371633
2017-05-02,-0.004729363592194155,0.9148779993679194
2017-05-03,0.001180816899583106,0.9447360374780813
2017-05-04,0.004652899631655637,0.9124501407402945
2017-05-05,0.0025427153588640835,0.9721878492619531
2017-05-08,0.0007777790379685207,0.9659603588789673
2017-05-09,0.0016503950615292709,1.0297319939664378
2017-05-10,0.0013719328476703148,1.031215179574245
2017-05-11,-0.001145070989675208,0.9721941510465872
2017-05-12,-0.004250008951877916,0.8997602562077717
2017-05-15,0.0034984291656971283,0.9290127048591846
2017-05-16,0.010383917765219292,1.0142819774157112
2017-05-17,-0.008219602492779672,0.9123101145202166
2017-05-18,0.00527181691100226,0.9772030250112776
2017-05-19,0.015683968545600203,1.157660037105032
2017-05-22,0.004173996207512655,1.1590022723686597
2017-05-23,0.0024419389117461845,1.0820807933580616
2017-05-24,0.011905269313470683,1.2770310879836928
2017-05-25,0.007474382805406639,1.2895816385389571
2017-05-26,0.001845202141349184,1.1757371975840782
2017-05-30,0.00247790990302246,1.1642373971379552
2017-05-31,0.001381373766795157,1.1568285359546608
2017-06-01,0.00531475383547569,1.1223735754952695
2017-06-02,0.003725563249955847,1.11123320955438
2017-06-05,0.002175209578749404,1.126915692174423
2017-06-06,0.0014908231532863821,1.1268866322582485
2017-06-07,0.0024867451604827567,1.1600495411832434
2017-06-08,0.0014959757351236086,1.1255771418666234
2017-06-09,-0.0037322867592947816,0.9631381809505853
2017-06-12,-0.001185762193905503,0.8904505844922247
2017-06-13,0.0012631437863771825,0.9025352495841305
2017-06-14,-0.0012267050373090502,0.8165608776046227
2017-06-15,-0.0005142167849242134,0.7632898917862421
2017-06-16,0.001392689124786306,0.9040954648170866
2017-06-19,0.004885214642358727,1.0411403765574498
2017-06-20,0.0011614425063933816,1.026144149452639
2017-06-21,0.002941378612341268,1.1182642424350244
2017-06-22,0.0006285888645969345,1.1460681847328535
2017-06-23,0.0023121448049535655,1.150931472816689
2017-06-26,-0.0017150981678213872,1.0192834000964337
2017-06-27,-0.0066517652502555,0.8658510991807161
2017-06-28,0.0026022204892085796,0.8607396351130302
2017-06-29,-0.004831939861004301,0.7389722162811629
2017-06-30,-0.0010724812876782403,0.6781250003326349
2017-07-03,0.0005116339127349399,0.7200965021825259
2017-07-05,0.0019259595966802118,0.8790435658647345
2017-07-06,-0.0049697207987218755,0.7379693450414885
2017-07-07,0.009930749542445898,0.9837308177022075
2017-07-10,-0.0009419171830383846,0.9939178555664763
2017-07-11,0.0006019422992119461,0.9916380585097783
2017-07-12,0.0038586506932963417,1.0131183565041848
2017-07-13,-0.001874820122296924,1.0799751133051103
2017-07-14,0.0011427230070348846,0.9603849727679911
2017-07-17,-0.0013013206680215733,0.9548106394074343
2017-07-18,0.0060575093844594365,1.0210609850356847
2017-07-19,0.0017504582414415138,0.9920941201020711
2017-07-20,-0.003119908616100383,0.9779446420434061
2017-07-21,0.007439266235440894,1.0452516764355932
2017-07-24,0.0032172260478806674,1.0956912384688744
2017-07-25,0.0013868003234950067,1.0360034720495004
2017-07-26,0.002236244843443352,1.0374464574198703
2017-07-27,-0.008825181296018078,0.984943314213889
2017-07-28,-0.0008700142857723498,0.8923225015186493
2017-07-31,-0.006442940304868915,0.7874294048205829
2017-08-01,0.0035936097736312205,0.8105051063782209
2017-08-02,0.00965705106739996,0.8804015430562789
2017-08-03,0.003988125364912239,1.0041775324562003
2017-08-04,0.0037560172615816265,1.0440368086308276
2017-08-07,-0.0009566570908323535,1.1094670748163886
2017-08-08,-0.0031103691265861417,1.0464242523113836
2017-08-09,0.003796095655108168,0.9857922140922833
2017-08-10,-0.010871804835429722,0.8420642140919312
2017-08-11,-0.0023853602982401804,0.7855991454536199
2017-08-14,0.019423277126487965,0.9645371446248288
2017-08-15,0.010268029723460121,1.0714901784714743
2017-08-16,-0.0027407818751414544,1.0157125924463715
2017-08-17,-0.0035576613821307512,1.0979855777562386
2017-08-18,0.0008712391987994198,1.1303696087979116
2017-08-21,-0.008075137589743533,0.8857347904059184
2017-08-22,0.004354935520359346,0.8454456092044533
2017-08-23,0.00012268863493924753,0.8695331909848565
2017-08-24,-0.00671424085347382,0.8323183314661396
2017-08-25,-0.005284305021868586,0.7707373141827937
2017-08-28,-0.0033841588721189226,0.8102248969497401
2017-08-29,0.011399450788884396,0.8736593182038692
2017-08-30,0.0035452131307051704,0.9057093948317798
2017-08-31,0.01204671068115244,1.071825817078532
2017-09-01,0.006837429322054488,1.1791294233281011
2017-09-05,-0.0018015016547603343,1.199114720695768
2017-09-06,-0.0031212418149684346,1.0680667519103297
2017-09-07,0.009372321936132062,1.114495855636491
2017-09-08,-8.292748037030476e-05,1.0124434696009414
2017-09-11,0.008457039985307441,1.0373209243559436
2017-09-12,0.0008629247093828726,1.0590873427015746
2017-09-13,-0.002904651884231138,1.057560285853979
2017-09-14,-0.0010152094350368574,0.9674213741252418
2017-09-15,-0.0010803513243954064,0.9567076303436595
2017-09-18,-0.0030228677458333676,0.8459015722874899
2017-09-19,0.002648904975484079,0.866537602182331
2017-09-20,-0.002503759588068521,0.8684436383427461
2017-09-21,-0.0004214519870958483,0.8746366751268144
2017-09-22,0.001957278699596523,0.9054309184749963
2017-09-25,-0.004775692974859194,0.8910373361377443
2017-09-26,0.002324259527308445,0.8856721302683661
2017-09-27,0.0019753870666204547,0.9305684197334151
2017-09-28,0.006080444205838059,0.9899699119921028
2017-09-29,-0.001040833266294812,0.9608903092215337
2017-10-02,0.01033157284472137,1.0936593828426397
2017-10-03,0.004933906891925784,1.109982056156145
2017-10-04,0.009844406852956813,1.170914521139218
2017-10-05,0.008328559639955352,1.1827919178212425
2017-10-06,-0.005990370596142033,1.1381719799520482
2017-10-09,0.001894860024159126,1.0717325225064869
2017-10-10,0.003790007442541922,1.0685132716395294
2017-10-11,-0.009073304982639061,0.882595336773042
2017-10-12,3.3966354088778324e-05,0.816111505184423
2017-10-13,0.0004856563135791615,0.8758655831922623
2017-10-16,-0.0017084706268493605,0.8377723957617332
2017-10-17,-0.0005362994386574561,0.7946420629000199
2017-10-18,0.0011311000160040643,0.9127325782399995
2017-10-19,0.006327254369457121,0.9753574714166767
2017-10-20,0.0027652739940834813,0.9968821271481264
2017-10-23,0.0023286198536833316,1.0400313449113425
2017-10-24,0.001565123119747315,1.0627166938522792
2017-10-25,-0.004477152260256355,1.0015787766077782
2017-10-26,0.005362298736192017,0.9974477362761247
2017-10-27,0.0007861250302506856,0.9792940668420256
2017-10-30,-0.0032647027840741164,0.9202373295630291
2017-10-31,-0.004274370168242125,0.8536853966510058
2017-11-01,-0.0037076701226914986,0.8623537298353439
2017-11-02,0.005410386728807722,0.8622075581686673
2017-11-03,0.004149007019236363,0.8967929044068095
2017-11-06,0.00462939482546367,0.9749940042850507
2017-11-07,-0.003319288968723761,0.995580274573144
2017-11-08,0.006687648989932234,1.0907687095936285
2017-11-09,-0.01081197000447742,0.9279318432317605
2017-11-10,-0.004172589145635847,0.8424879110301036
2017-11-13,0.0018896072820452645,0.8195998033197194
2017-11-14,-0.0026844161169554213,0.8216028738875951
2017-11-15,-0.002222683949340215,0.7413082494214984
2017-11-16,0.0023321657133234678,0.8682800325068354
2017-11-17,-0.0074036300427060536,0.8387284808094135
2017-11-20,0.008851678546620525,0.8990288252257918
2017-11-21,0.007009354628501835,0.98463513098505
2017-11-22,-0.007186337666769317,0.9486133205677453
2017-11-24,0.00880004755159991,0.99727400487424
2017-11-27,-0.00010479512482789765,1.068115822113611
2017-11-28,0.005278646066186613,1.0298001864748545
2017-11-29,-0.004376618039456099,0.9340473195191198
2017-11-30,0.019425264397253488,1.1345240622889916
2017-12-01,-0.0047678404904079735,1.0252563375660662
2017-12-04,-0.0074411802480286015,0.966784289926934
2017-12-05,-0.004006604526622551,0.890597312166582
2017-12-06,0.0007441723577954571,0.9346937521642569
2017-12-07,-0.003674070342423856,0.7585306634901746
2017-12-08,0.0064173882269977275,0.8541072727657018
2017-12-11,0.004888464478870105,0.9528997594075559
2017-12-12,0.007375919551371381,1.0442668568694737
2017-12-13,0.009243817175572495,1.1053089451471596
2017-12-14,-0.008792974452869794,1.073723484131503
2017-12-15,0.007367987078755519,1.0733926914318106
2017-12-18,0.0039011202284320607,1.064573948063616
2017-12-19,-0.007160966249973899,0.9442418330482697
2017-12-20,-0.002512758492088191,0.8523848086387626
2017-12-21,-0.0058219081829730054,0.8673432303667298
2017-12-22,-0.00019930102958873276,0.8078214143612236
2017-12-26,-0.001804702815611318,0.7589276946223531
2017-12-27,0.0007045970809172811,0.8290282233497039
2017-12-28,0.0005192749780568232,0.8583290490481639
2017-12-29,-0.0005229103598988472,0.9077069805304162
2018-01-02,0.006701330911419249,0.9628854041478383
2018-01-03,0.005903649962406966,1.0251035731380083
2018-01-04,0.005917171495740729,1.061202964005265
2018-01-05,0.009583686621011861,1.125519375176042
2018-01-08,0.005913438173833148,1.170796791422253
2018-01-09,0.00047603602770058265,1.1211836266288404
2018-01-10,0.004903475382207733,1.116181511722703
2018-01-11,0.012401729270176421,1.1727537381442952
2018-01-12,0.010408039731795589,1.191696116393592
2018-01-16,-0.007189065848690574,1.0841484220269701
2018-01-17,0.009055170568434355,1.165965271327053
2018-01-18,-0.00524755062959704,1.0732189289299923
2018-01-19,0.005180375177753665,1.0327851147564415
2018-01-22,0.003505544987054893,0.9865519995112967
2018-01-23,0.004725172307427781,1.1062825587895402
2018-01-24,-0.0020211926839741783,0.9957862040859072
2018-01-25,0.004162822951554141,1.096634652103347
2018-01-26,0.009537794345713673,1.1414900639878127
2018-01-29,-0.000145990758289065,1.098065751962241
2018-01-30,-0.004329874033597934,0.9856497948607784
2018-01-31,0.0003477149101652965,1.0150754468698782
2018-02-01,-0.0037078474673280883,0.9165651345929612
2018-02-02,-0.00977924211271889,0.6277757650403255
2018-02-05,-0.00910485588354204,0.5
2018-02-06,0.005938069504623391,0.5996684878861597
2018-02-07,0.0007086930033836543,0.6072347502023276
2018-02-08,-0.007461265330666385,0.5218880737120104
2018-02-09,0.006392039843874155,0.7852487025713539
2018-02-12,0.0028810634985853858,1.007009946047953
2018-02-13,0.005687045580535846,0.9529853049820495
2018-02-14,0.01681548849083162,1.0793331267574575
2018-02-15,0.008065892663754725,1.2752193486994983
2018-02-16,-0.001390445324493091,1.1861136787301478
2018-02-20,-0.003753918726806091,1.1278838367024155
2018-02-21,-0.00332691003290651,1.0436499951610885
2018-02-22,-0.0022987493855364982,0.8798509290916053
2018-02-23,0.007719421381601667,0.9096173994121756
2018-02-26,-0.0007802325271415049,0.9115259567019873
2018-02-27,-0.005647270495371332,0.8767104217818661
2018-02-28,-0.006740655896952126,0.8220881181553203
2018-03-01,-0.007702887835651906,0.7472702515288073
2018-03-02,0.0010969714243901192,0.6735141300510779
2018-03-05,0.012943776348105314,0.8278269742058721
2018-03-06,0.0001029217565420479,0.896434215419206
2018-03-07,-0.002750212149073779,0.9572070408648938
2018-03-08,0.0012633434585047486,1.0679610247468687
2018-03-09,0.02407727463056033,1.2249119164233273
2018-03-12,0.001655625990409732,1.0929340660595388
2018-03-13,-0.00504114899815062,1.0516955838175606
2018-03-14,-0.006625828593861701,1.0225607706447217
2018-03-15,-0.002210117037507081,0.994587790397305
2018-03-16,0.0031798488095855044,0.8520200544993223
2018-03-19,-0.012354044484649211,0.7055262268759259
2018-03-20,0.009410689799611887,0.8318549713798029
2018-03-21,-0.003389271622532602,0.8559663375904132
