date,returns
2016-10-05,0.013195953447357578
2016-10-06,-0.010690886441913178
2016-10-07,-0.0016733570766471436
2016-10-10,-0.0004422865034250022
2016-10-11,-0.010445560787013917
2016-10-12,0.0011863278122043962
2016-10-13,0.001797546652468638
2016-10-14,-0.0003526000279570154
2016-10-17,-0.0034343868655273804
2016-10-18,-0.003115568150444899
2016-10-19,-0.0008766380520748161
2016-10-20,-0.002276808894093222
2016-10-21,0.0014279751943660445
2016-10-24,0.01651350328776495
2016-10-25,-0.004896947138995187
2016-10-26,-0.004062594309632849
2016-10-27,-0.0033738555664270227
2016-10-28,0.0006229385287053019
2016-10-31,0.0026054609614325572
2016-11-01,-0.005391103916984599
2016-11-02,-0.0023356315307223752
2016-11-03,-0.004913769617756428
2016-11-04,-0.0036135563093225532
