date,returns
2016-01-04,-0.0012808378667478
2016-01-05,0.0019464237689537998
2016-01-06,-0.0001509370690120251
2016-01-07,-0.0021878323332365
2016-01-08,0.00018779398924450002
2016-01-11,0.0007571242202752
2016-01-12,2.4628293132699993e-05
2016-01-13,-0.0014271202093311
2016-01-14,0.0009699532613244
2016-01-15,-0.0009607507950915
2016-01-19,-0.0013908720385779
2016-01-20,-0.0018914061643014
2016-01-21,0.00021590452212599999
2016-01-22,-0.0006411543543964
2016-01-25,0.0033621681719546003
2016-01-26,0.0002956915628736
2016-01-27,-0.0025896242824504
2016-01-28,-0.003155370563493
2016-01-29,0.0030392916332855004
2016-02-01,-0.0002777992536826
2016-02-02,0.004696730053372599
2016-02-03,-0.0025275545619223
2016-02-04,0.0025778317000275
2016-02-05,0.0078720886808695
2016-02-08,0.0031836902037183003
2016-02-09,-0.0017510024465602
2016-02-10,0.0014134567142398999
2016-02-11,0.0014519214840477
2016-02-12,-0.0041438702240014
2016-02-16,0.007497776454433299
2016-02-17,0.0085909391308476
2016-02-18,-0.0020485288925632997
2016-02-19,-0.0003119000444007
2016-02-22,0.0054457892935657
2016-02-23,-0.0045812673860366
2016-02-24,0.0038096807453883003
2016-02-25,0.0086640939366837
2016-02-26,-0.0028869194424356
2016-02-29,0.0008164576578405
2016-03-01,0.0056944929292677
2016-03-02,0.0012027152414262
2016-03-03,0.0041538507437259
2016-03-04,-0.0005611030556104
2016-03-07,0.0034110932391833004
2016-03-08,-0.0060927594788284
2016-03-09,-0.0028028116945602
2016-03-10,0.0015558500677297
2016-03-11,0.004173566499522699
2016-03-14,0.0004418554578558
2016-03-15,-0.0007616273878464
2016-03-16,0.004056474629483799
2016-03-17,0.0065378846532931
2016-03-18,0.0020047665893341
2016-03-21,0.0023064592959249003
2016-03-22,-0.0022913743759012998
2016-03-23,0.0011769229572633
2016-03-24,0.0018539586867933999
2016-03-28,-0.0007619794953534001
2016-03-29,0.0020474341130505003
2016-03-30,0.0028877349220290003
2016-03-31,0.00117531229992848
2016-04-01,0.0024223196368386405
2016-04-04,0.00130005044838712
2016-04-05,-0.0040961587605513605
2016-04-06,0.0027939817837085604
2016-04-07,-0.0049560419761628
2016-04-08,9.006580024368002e-05
2016-04-11,-0.00292075821098968
2016-04-12,0.0027578310193834402
2016-04-13,0.00125724778607736
2016-04-14,0.00084347282231384
2016-04-15,0.00020266821318152005
2016-04-18,0.00291135781115432
2016-04-19,0.00138777113300232
2016-04-20,0.00150172739403616
2016-04-21,-0.00294265882942008
2016-04-22,0.0027556996321904006
2016-04-25,-0.00010574892374362001
2016-04-26,0.00307019270015936
2016-04-27,0.00016947027271504002
2016-04-28,-0.004992125247888321
2016-04-29,-0.00268994257108928
2016-05-02,0.0028633910510188
2016-05-03,-0.00398585124472912
2016-05-04,-0.00124919426034064
2016-05-05,0.0013795135206996
2016-05-06,0.00353517492154472
2016-05-09,0.00019521536989600005
2016-05-10,0.0031522079835396
2016-05-11,0.0046216554667984
2016-05-12,0.00011516275811983998
2016-05-13,0.00077141523284896
2016-05-16,0.00138848546311624
2016-05-17,-0.0006437615983191201
2016-05-18,0.00064961889971856
2016-05-19,-0.00089795940571376
2016-05-20,0.00262778081381936
2016-05-23,0.004318118476793359
2016-05-24,0.0012375058575467201
2016-05-25,-0.0006934381017596801
2016-05-26,0.0008817853431227999
2016-05-27,0.00402856131231968
2016-05-31,0.00099355556183088
2016-06-01,0.0029107439079989607
2016-06-02,0.00162535049370608
2016-06-03,0.0016968966473792002
2016-06-06,-0.00100540868624632
2016-06-07,0.0026916814607227204
2016-06-08,0.00172474562740888
2016-06-09,0.00024058196580040001
2016-06-10,-0.004798686394230641
2016-06-13,8.039401368384001e-05
2016-06-14,0.0007247360570591999
2016-06-15,-0.00022541626896728002
2016-06-16,0.00370195404329824
2016-06-17,0.0009346771566658401
2016-06-20,0.0009842330997255199
2016-06-21,0.00098689621278064
2016-06-22,-0.00198949967343936
2016-06-23,0.0052220303808024
2016-06-24,0.00276508959021656
2016-06-27,-0.0017816658182833601
2016-06-28,0.00196623246984536
2016-06-29,-0.0034332629666609603
2016-06-30,0.00406807822862272
2016-07-01,0.0006248947436855999
2016-07-05,0.0011072325861830401
2016-07-06,0.0008030693988339999
2016-07-07,0.00071862533818688
2016-07-08,0.00761901924122584
2016-07-11,0.00146587163815584
2016-07-12,0.0025674529193312804
2016-07-13,0.00140259746113144
2016-07-14,0.0019295594477285601
2016-07-15,-0.0006132997711043201
2016-07-18,0.0023268032138522403
2016-07-19,-0.0006360363307988
2016-07-20,0.00214100983925144
2016-07-21,-0.00219053931423952
2016-07-22,0.0021188361033479203
2016-07-25,-0.0004387010610712
2016-07-26,0.00350267899792432
2016-07-27,-0.00040455040933168004
2016-07-28,0.0025250727370306407
2016-07-29,0.0010264510151963202
2016-08-01,0.00149611502377888
2016-08-02,-0.00296549775920408
2016-08-03,0.00125266439420248
2016-08-04,0.0026829798662629605
2016-08-05,0.0020374276614979203
2016-08-08,-0.00031214073808344005
2016-08-09,-0.0013173948146486402
2016-08-10,-0.001677772081326
2016-08-11,0.0035677098093926402
2016-08-12,-0.0013900075523335202
2016-08-15,0.0026528348702990405
2016-08-16,-0.0037355645729056004
2016-08-17,-0.00218675057364912
2016-08-18,0.0028119894440072003
2016-08-19,0.0015639139909172
2016-08-22,-0.00081841864595528
2016-08-23,0.00238828505925432
2016-08-24,-0.0022808058726745597
2016-08-25,-0.00177094394846712
2016-08-26,0.0019476883175373598
2016-08-29,-0.00145733548717272
