date,Factor_v2_pit,C1_MR,LV2,Factor_v4,E1_LS
2016-02-01,-0.45506518585854894,-0.4550627621903392,0.45506502448720276,-0.45503797433570964,-0.45505674783978073
2016-02-02,0.3567302179402792,0.3567283180021702,-0.3567300914396429,0.3567088865513384,0.35672360329172387
2016-02-03,-0.30775851259488984,-0.30775687347911823,0.3077584034601835,-0.3077401095659289,-0.30775280600122806
2016-02-04,0.09827795532098405,0.09827743189453127,-0.09827792047049123,0.09827207859626662,0.09827613300792357
2016-02-05,1.2859107939491203,1.2859039452135792,-1.28591033795037,1.2858339003698571,1.2858869500257644
2016-02-08,1.3172296271038553,1.317222611564826,-1.3172291599990869,1.3171508607530193,1.3172052024529237
2016-02-09,0.4971012373792677,0.49709858982787597,-0.49710106110145447,0.4970715122275868,0.49709201990954893
2016-02-10,0.462991866434353,0.46298940054879867,-0.46299170225211483,0.46296418091997094,0.46298328143558815
2016-02-11,0.4456789009447638,0.4456765272677225,-0.4456787429019023,0.4456522506933958,0.44567063697061765
2016-02-12,-0.5213011041397536,-0.5212983277003488,0.5213009192803892,-0.5212699319091759,-0.5212914379454645
2016-02-16,0.7883331463136013,0.7883289476668033,-0.7883328667616052,0.7882860063739124,0.7883185286937725
2016-02-17,1.8916134302487386,1.8916033555528962,-1.8916127594608712,1.891500317482349,1.8915783551207734
2016-02-18,0.8484002509721099,0.848395732409097,-0.8483999501196284,0.8483495192010949,0.8483845195616154
2016-02-19,0.4144878303883679,0.4144856228343538,-0.41448768340621883,0.4144630452687554,0.414480144772767
2016-02-22,1.0932361330615186,1.0932303105074235,-1.0932357453874186,1.0931707608446852,1.0932158617964443
2016-02-23,-0.14264810507621847,-0.1426473453352223,0.14264805449156026,-0.14263957515063827,-0.1426454600323315
2016-02-24,0.4240568680761763,0.4240546095576561,-0.4240567177007362,0.42403151075702905,0.42404900502727094
2016-02-25,1.6491031066052004,1.6490943235145614,-1.6491025218142814,1.649004495223262,1.6490725282102878
2016-02-26,0.5355808052959311,0.5355779528031195,-0.5355806153728208,0.53554877918238,0.5355708743211448
2016-02-29,0.3880561749945543,0.3880541082150157,-0.38805603738537375,0.3880329704080536,0.38804897948632944
2016-03-01,1.1171725418884701,1.1171665918495335,-1.117172145726244,1.117105738346728,1.117151826783978
2016-03-02,0.8610810417614845,0.8610764556608296,-0.8610807364122485,0.8610295517175032,0.8610650752181913
2016-03-03,1.1853961338324102,1.1853898204359672,-1.185395713477314,1.1853252507260514,1.1853741536960782
2016-03-04,0.6078611677946576,0.6078579303380599,-0.6078609522400998,0.6078248195338709,0.607849896565608
2016-03-07,0.8813987408841107,0.8813940465717908,-0.8813984283299846,0.8813460359031248,0.8813823976011066
2016-03-08,-0.5488539484452605,-0.5488510252599499,0.5488537538153412,-0.5488211286378625,-0.5488437713540173
2016-03-09,-0.9886370618109251,-0.9886317963494217,0.988636711228858,-0.9885779443024381,-0.9886187300678214
2016-03-10,-0.5527270675729244,-0.5527241237594577,0.5527268715695524,-0.5526940161647075,-0.5527168186646035
2016-03-11,0.1990947363642621,0.19909367598962074,-0.19909466576297988,0.19908283110072156,0.19909104466211852
2016-03-14,0.08859413990051647,0.08859366804987374,-0.08859410848401605,0.08858884223869516,0.08859249714901964
2016-03-15,-0.19411752198936683,-0.1941164881232711,0.194117453153062,-0.1941059143482041,-0.19411392257692067
2016-03-16,0.4301409655208784,0.43013867459857485,-0.43014081298794726,0.4301152443910906,0.43013298965796276
2016-03-17,1.2905475103001356,1.290540636869535,-1.2905470526571527,1.2904703394592474,1.2905235804007462
2016-03-18,1.1193048496132676,1.1192988882177022,-1.1193044526949005,1.1192379185659675,1.1192840949705878
2016-03-21,1.0509155627490245,1.0509099655934526,-1.0509151900822846,1.050852721174396,1.0508960762105726
2016-03-22,0.2184728060383446,0.21847164245648615,-0.2184727285653758,0.21845974202480115,0.2184687550195126
2016-03-23,0.22759005419465705,0.2275888420545147,-0.22758997348860732,0.2275764449972275,0.22758583411980093
2016-03-24,0.3495009037337794,0.34949904229885553,-0.3495007797967411,0.34948000463598033,0.3494944231343471
2016-03-28,-0.011542870618484007,-0.011542809141382532,0.011542866525249537,-0.01154218038970513,-0.011542656585501522
2016-03-29,0.2151223313379197,0.21512118560062343,-0.2151222550530679,0.2151094676726376,0.2151183424450628
2016-03-30,0.5171761567510837,0.5171734022810672,-0.5171759733544733,0.5171452311798937,0.5171665670433829
2016-03-31,0.436407558555853,0.43640523425779837,-0.43640740380071585,0.43638146270274036,0.4363994664950138
2016-04-01,0.5926577647241087,0.5926546082405358,-0.5926575545608521,0.5926223255808786,0.5926467754032435
2016-04-04,0.5105298910502031,0.5105271719780666,-0.5105297100104348,0.5104993629056161,0.5105204245804832
2016-04-05,-0.4677639692999994,-0.4677614779983195,0.4677638034255187,-0.46773599842828795,-0.46775529581480507
2016-04-06,0.02315779401348584,0.023157670675531355,-0.023157785801465807,0.02315640924739011,0.02315736461148669
2016-04-07,-0.9556541457524121,-0.9556490559572696,0.9556538068664663,-0.9555970005226261,-0.9556364255930406
2016-04-08,-0.7797591524450368,-0.7797549994631612,0.7797588759334775,-0.7797125252042694,-0.7797446938079722
2016-04-11,-1.1703969934639815,-1.1703907599526648,1.1703965784277532,-1.1703270072608871,-1.1703752914483054
2016-04-12,-0.4748540572318904,-0.4748515281685418,0.4748538888431829,-0.4748256623943479,-0.474845252279168
2016-04-13,-0.24403219261628684,-0.24403089290563923,0.24403210607966597,-0.24401760022867014,-0.24402766766407047
2016-04-14,-0.15306307986173787,-0.15306226465079165,0.15306302558381013,-0.1530539271521416,-0.1530602416988093
2016-04-15,-0.1987310305437784,-0.19872997210622703,0.19873096007147034,-0.19871914702874674,-0.19872734558562807
2016-04-18,0.23150979226235954,0.23150855924576935,-0.23150971016632593,0.23149594867643952,0.23150549950599664
2016-04-19,0.2726948900732394,0.2726934377056301,-0.27269479337249664,0.27267858374293785,0.2726898336446838
2016-04-20,0.32096985375582326,0.32096814427670906,-0.3209697399362234,0.3209506607285877,0.3209639021916646
2016-04-21,-0.40362379120946007,-0.40362164151710417,0.4036236480798237,-0.40359965572655715,-0.4036163070396501
2016-04-22,0.061523486327859374,0.061523158654983916,-0.06152346451092389,0.06151980740931025,0.06152234553232408
2016-04-25,-0.10114846065006979,-0.10114792193536215,0.10114842478166285,-0.10114241227780864,-0.10114658511083743
2016-04-26,0.32692103563767927,0.32691929446268764,-0.32692091970772197,0.3269014867477525,0.3269149737240894
2016-04-27,0.1315929832170048,0.13159228235537013,-0.1315929365526203,0.13158511435430217,0.13159054316204863
2016-04-28,-0.8859067307632603,-0.885902012441475,0.8859064166105495,-0.8858537562181032,-0.8858903038911254
2016-04-29,-1.2053141224071364,-1.2053077029278796,1.2053136949888927,-1.2052420482652562,-1.2052917729427026
2016-05-02,-0.4812833774076876,-0.4812808141019065,0.48128320673906927,-0.48125459811622895,-0.48127445323968354
2016-05-03,-1.1432104806491872,-1.143204391932702,1.143210075253609,-1.1431421201173977,-1.1431892827377859
2016-05-04,-1.1395787346455206,-1.139572665271643,1.139578330537801,-1.1395105912811663,-1.1395576040755504
2016-05-05,-0.6884761503946846,-0.6884724835842785,0.688475906253127,-0.6884349816015687,-0.688463384367181
2016-05-06,-0.004864193727243348,-0.004864167820643435,0.0048641920023443,-0.004863902863158725,-0.0048641035332244505
2016-05-09,-0.09626355681140111,-0.09626304411359499,0.09626352267523722,-0.09625780054162655,-0.0962617718502036
2016-05-10,0.3443354834694133,0.34433364954541584,-0.3443353613640926,0.3443148932481352,0.3443290986494746
2016-05-11,0.9035000256664001,0.9034952136430731,-0.9034997052749049,0.9034459990953777,0.9034832725716556
2016-05-12,0.5259312901595907,0.5259284890599064,-0.5259311036583094,0.5258998410578823,0.5259215381103569
2016-05-13,0.3736155149862146,0.3736135251173465,-0.37361538249785803,0.37359317390754054,0.3736085872430572
2016-05-16,0.37229078863640747,0.3722888058230057,-0.372290656617814,0.3722685267723655,0.3722838854569084
2016-05-17,0.024582645812063098,0.0245825148853762,-0.02458263709477432,0.02458117584413597,0.02458218998983549
2016-05-18,0.001888245785655459,0.0018882357288956882,-0.0018882451160617995,0.0018881328742640043,0.0018882107729718612
2016-05-19,-0.2780752223661057,-0.27807374134295265,0.2780751237574352,-0.2780585943081932,-0.27807006617306296
2016-05-20,0.12757953091485094,0.1275788514287842,-0.12757948567368269,0.1275719020444667,0.12757716527909205
2016-05-23,0.6999755763771397,0.6999718483210177,-0.6999753281577537,0.6999337199531034,0.6999625971222236
2016-05-24,0.5749798057520187,0.5749767434209071,-0.5749796018575698,0.5749454236973097,0.574969144223642
2016-05-25,0.15798820334760125,0.15798736190554452,-0.15798814732316832,0.15797875613050516,0.15798527386086753
2016-05-26,0.13488881185080878,0.13488809343565575,-0.13488876401768557,0.13488074590751434,0.13488631068314888
2016-05-27,0.6556822955489426,0.6556788033979611,-0.6556820630364631,0.6556430877292387,0.6556701375995152
2016-05-31,0.5023470472849781,0.5023443717945064,-0.5023468691469405,0.5023170084497184,0.5023377325451455
2016-06-01,0.7221596908530611,0.7221558446447827,-0.7221594347669333,0.7221165078860228,0.7221463002505399
2016-06-02,0.6566901502795259,0.6566866527607301,-0.6566899174096497,0.6566508821931551,0.6566779736420127
2016-06-03,0.6230700440237585,0.623066725564986,-0.6230698230759585,0.6230327863181369,0.6230584907850386
2016-06-06,0.1384169865615703,0.13841624935542846,-0.13841693747731582,0.13840870964409077,0.13841441997294354
2016-06-07,0.43002802682224417,0.43002573650145004,-0.43002787432936246,0.4300023124458493,0.43002005305348756
2016-06-08,0.4691586828322058,0.46915618410230914,-0.4691585164631437,0.4691306285608404,0.4691499834856199
2016-06-09,0.243293772429883,0.24329247665204698,-0.24329368615511465,0.24327922419756212,0.24328926116977861
2016-06-10,-0.7747079440568172,-0.7747038179775776,0.7747076693364743,-0.7746616188630456,-0.7746935790814794
2016-06-13,-0.6547471963302938,-0.6547437091596321,0.6547469641494111,-0.6547080444266971,-0.6547350557198872
2016-06-14,-0.46082471867273955,-0.46082226432937146,0.46082455525899685,-0.460797162747244,-0.4608161738581814
2016-06-15,-0.4872121337014308,-0.48720953881921036,0.4872119609304073,-0.4871829998882633,-0.4872030995998206
2016-06-16,0.16447965923124855,0.16447878321582557,-0.16447960090487054,0.16446982384470862,0.16447660937708536
2016-06-17,0.1484582430761781,0.14845745239050195,-0.14845819043117847,0.14844936572190526,0.148455490298158
2016-06-20,0.1456994338966696,0.14569865790435663,-0.1456993822299754,0.1456907215108481,0.14569673227370233
2016-06-21,0.14422269871848317,0.14422193059123278,-0.14422264757545633,0.14421407463696254,0.14422002447778892
2016-06-22,-0.3647005675525971,-0.36469862516456314,0.36470043822558335,-0.364678759560837,-0.36469380511431465
2016-06-23,0.5096222322771108,0.5096195180391472,-0.5096220515592087,0.5095917584077754,0.5096127826375991
2016-06-24,0.7023979968698361,0.7023942559119504,-0.702397747791432,0.7023559955923754,0.7023849726973341
2016-06-27,0.06148672568688556,0.06148639820979664,-0.0614867038829859,0.06148304896651173,0.06148558557298231
2016-06-28,0.2523868724441598,0.2523855282366522,-0.25238678294487354,0.25237178047193864,0.25238219257579647
2016-06-29,-0.5353481325589463,-0.5353452813053449,0.5353479427183444,-0.5353161203585215,-0.53533820589848
2016-06-30,0.1932595659778338,0.1932585366811949,-0.1932594974457701,0.19324800963984762,0.19325598247398523
2016-07-01,0.11574318186578086,0.11574256541987571,-0.11574314082191804,0.11573626077329849,0.1157410357048104
2016-07-05,0.14378741422228494,0.14378664841335106,-0.14378736323361496,0.14377881616946153,0.1437847480528271
2016-07-06,0.11151624061191495,0.1115156466786156,-0.1115162010669741,0.11150957227774518,0.11151417282874783
2016-07-07,0.07451695954339779,0.07451656266754013,-0.07451693311882734,0.07451250365441855,0.07451557781716882
2016-07-08,1.226094552393441,1.2260880222380237,-1.226094117606218,1.2260212356446496,1.2260718176091374
2016-07-11,0.9822312230284944,0.9822259916843622,-0.9822308747180112,0.9821724885698072,0.9822130100652704
2016-07-12,0.9994997443333875,0.9994944210174511,-0.9994993898992881,0.9994399772693142,0.9994812111696486
2016-07-13,0.8128178079924234,0.8128134789408001,-0.8128175197578846,0.8127692039439626,0.8128027363672322
2016-07-14,0.7720607781215207,0.7720566661410351,-0.7720605043398933,0.7720146112202723,0.7720464622310981
2016-07-15,0.30961961760424184,0.30961796857626145,-0.309619507809566,0.3096011032868258,0.30961387650115263
2016-07-18,0.487607368436942,0.48760477144970926,-0.48760719552576365,0.48757821098993187,0.4875983270067157
2016-07-19,0.10662248446378025,0.10662191659452966,-0.10662244665422149,0.10661610876143844,0.10662050742279154
2016-07-20,0.3138057587399732,0.3138040874166877,-0.3138056474608437,0.31378699410396854,0.31379994001561445
2016-07-21,-0.2802976513651687,-0.2802961585054027,0.2802975519683993,-0.2802808904127184,-0.28029245396287017
2016-07-22,0.039177957050486364,0.03917774838945929,-0.03917794315753241,0.03917561432705637,0.03917723059558029
2016-07-25,-0.1736049882702941,-0.17360406365354866,0.1736049267079696,-0.17359460721665582,-0.17360176921026746
2016-07-26,0.3500005442024047,0.34999868010640534,-0.35000042008818816,0.34997961522761545,0.3499940543384189
2016-07-27,0.04979825963070331,0.04979799440615413,-0.04979824197166791,0.04979528184527521,0.049797336249476964
2016-07-28,0.33956495327134467,0.33956314475509697,-0.3395648328577088,0.33954464831335524,0.3395586569086746
2016-07-29,0.28667815864909507,0.286676631806873,-0.2866780569897245,0.28666101616159223,0.28667284293662515
2016-08-01,0.3298004518807544,0.3297986953700486,-0.3298003349297229,0.32978073081043824,0.32979433657576246
2016-08-02,-0.40133958722445506,-0.40133744969772456,0.4013394449048237,-0.4013155883300473,-0.4013321454093598
2016-08-03,-0.19335416953158144,-0.1933531397310858,0.1933541009659701,-0.1933426075365887,-0.19335058427355217
2016-08-04,0.19630338520350013,0.19630233969553998,-0.19630331559206302,0.19629164685432313,0.19629974525981705
2016-08-05,0.3589072184038785,0.35890530687110783,-0.3589070911312529,0.3588857568368893,0.3589005633884234
2016-08-08,0.07180163583427247,0.07180125342017533,-0.071801610372587,0.07179734231344491,0.07180030445676963
2016-08-09,-0.30070793514727745,-0.30070633358274235,0.3007078285127868,-0.30068995372153995,-0.30070235928852274
2016-08-10,-0.6229590916852543,-0.6229557738174114,0.622958870776799,-0.622921840614247,-0.6229475405038613
2016-08-11,0.04654947174797206,0.046549223826403176,-0.046549455240994214,0.04654668823024104,0.04654860860719916
2016-08-12,-0.3307750231022621,-0.33077326140100904,0.3307749058056364,-0.33075524375553206,-0.3307688897263419
2016-08-15,0.09496487235480226,0.09496436657376404,-0.09496483867916676,0.09495919374243354,0.09496311147438309
2016-08-16,-0.6971280103344349,-0.6971242974443934,0.6971277631248286,-0.6970863241862422,-0.6971150838803403
2016-08-17,-0.9873047823864685,-0.9872995240206588,0.9873044322768428,-0.9872457445442643,-0.9872864753470756
2016-08-18,-0.33744796398047344,-0.3374461667392689,0.33744784431754626,-0.33742778561204556,-0.33744170687194947
2016-08-19,-0.09551867839786538,-0.09551816966726703,0.09551864452584394,-0.09551296666956886,-0.095516907248531
2016-08-22,-0.3326873046639011,-0.3326855327778743,0.3326871866891584,-0.332667410968513,-0.33268113582961556
2016-08-23,0.04848373036643841,0.04848347214304625,-0.04848371317355032,0.04848083118588767,0.04848283135979166
2016-08-24,-0.4814260766213441,-0.4814235125555497,0.481425905902123,-0.4813972887969037,-0.48141714980734845
2016-08-25,-0.7653605554101424,-0.7653564791149106,0.765360284004491,-0.7653147891619627,-0.765346363758195
2016-08-26,-0.3295705820105099,-0.32956882672408644,0.32957046514099286,-0.3295508746857172,-0.3295644709678662
2016-08-29,-0.6055478397619141,-0.6055446146260559,0.605547625027689,-0.6055116298311525,-0.60553661142761
2016-08-30,-1.0820735961809793,-1.0820678330783355,1.082073212465243,-1.082008891450116,-1.0820535318965714
2016-08-31,-1.298075413599942,-1.2980685000758763,1.298074953287478,-1.2979977926131865,-1.2980513441148591
2016-09-01,-0.443269049399088,-0.4432666885568685,0.44326889221078736,-0.4432425432495592,-0.4432608301094687
2016-09-02,-0.4483777204565976,-0.4483753324056967,0.44837756145670343,-0.4483509088239787,-0.44836940643975326
2016-09-06,-0.4738039440211129,-0.47380142055064656,0.4738037760047876,-0.4737756119771668,-0.4737951585400514
2016-09-07,-0.8287496823848878,-0.8287452684804153,0.8287493885007232,-0.8287001256584866,-0.8287343153438758
2016-09-08,-0.8751370548720968,-0.8751323939093929,0.8751367445384368,-0.8750847243210104,-0.8751208276960278
2016-09-09,-1.0420487066846942,-1.0420431567538229,1.0420483371622435,-1.0419863953212614,-1.042029384559386
2016-09-12,-0.5708890850754208,-0.5708860445314068,0.5708888826315883,-0.5708549476334455,-0.5708784993989855
2016-09-13,-0.0042472137894118646,-0.00424719116883494,0.004247212283301029,-0.004246959818862946,-0.004247135035706304
2016-09-14,0.07168060906527839,0.07168022729576747,-0.07168058364651042,0.07167632278148586,0.07167927993190712
2016-09-15,0.3742964621755075,0.3742944686799279,-0.37429632944567925,0.3742740803782494,0.3742895218059278
2016-09-16,0.4909560302055784,0.490953415383439,-0.49095585610692627,0.49092667251871464,0.49094692668299306
2016-09-19,0.17319782421484547,0.1731969017666478,-0.17319776279690602,0.17318746750838723,0.1731946127046339
2016-09-20,0.1997480976537263,0.19974703379929565,-0.19974802682075474,0.19973615332115532,0.1997443938366706
2016-09-21,0.28589200829115446,0.2858904856359538,-0.2858919069105619,0.28587491281306715,0.2858867071558302
2016-09-22,0.28909735181594953,0.2890958120891523,-0.28909724929870523,0.28908006466800645,0.28909199124573615
2016-09-23,0.2407369543548951,0.24073567219462136,-0.24073686898680355,0.24072255901256773,0.2407324905044354
2016-09-26,-0.2756617676133826,-0.2756602994442422,0.275661669860551,-0.2756452838727705,-0.2756566561716791
2016-09-27,-0.34572214656261047,-0.3457203052532727,0.345722023965563,-0.34570147342307006,-0.3457157360305549
2016-09-28,0.6992700397211135,0.6992663154226657,-0.6992697917519188,0.6992282254860369,0.6992570735485681
2016-09-29,0.7698585711413207,0.7698544708897459,-0.7698582981406212,0.7698125359253944,0.769844296085188
2016-09-30,1.0621865141846922,1.0621808570002553,-1.0621861375211439,1.062122998641231,1.0621668186553033
2016-10-03,0.31768033168477144,0.31767863972558674,-0.3176802190316738,0.3176613353610143,0.3176744411163774
2016-10-04,0.05399482909325828,0.05399454151786278,-0.05399480994607117,0.05399160036565908,0.053993827897395714
2016-10-05,0.6134321773474957,0.6134289102198109,-0.6134319598173938,0.6133954959571745,0.6134208028183374
2016-10-06,-0.4405538115509925,-0.44055146517007626,0.44055365532554647,-0.4405274677644811,-0.44054564260850726
2016-10-07,-0.5788001053329032,-0.5787970226549513,0.5787999000837322,-0.5787654948358246,-0.5787893729668518
2016-10-10,-0.5663799591616022,-0.566376942633104,0.5663797583167578,-0.5663460913517292,-0.5663694570953622
2016-10-11,-1.5500319563545961,-1.55002370091495,1.5500314066954455,-1.5499392691280343,-1.5500032149805123
2016-10-12,-1.0678223408752572,-1.067816653674518,1.0678219622131795,-1.0677584883263913,-1.0678025408438914
2016-10-13,-0.7091248995233473,-0.7091211227381102,0.7091246480595058,-0.7090824959974371,-0.7091117506176581
2016-10-14,-0.6534234212160416,-0.65341994109578,0.6534231895045848,-0.6533843484701961,-0.6534113051516551
2016-10-17,-0.908326203690257,-0.9083213659628007,0.9083258815873433,-0.9082718885283738,-0.9083093611063973
2016-10-18,-0.9914468993800057,-0.9914416189533626,0.9914465478015377,-0.9913876138517235,-0.9914285155356581
2016-10-19,-0.8887171434144434,-0.8887124101244557,0.8887168282651279,-0.8886640008151033,-0.8887006644304015
2016-10-20,-0.9449715588347496,-0.944966525934854,0.9449712237369715,-0.9449150523913765,-0.9449540367566017
2016-10-21,-0.6690211536898272,-0.6690175904963501,0.6690209164472352,-0.6689811482467185,-0.669008748405427
2016-10-24,0.36973462937417917,0.3697326601748313,-0.3697344982620292,0.36971252036073593,0.36972777359210895
2016-10-25,-0.15957849886279987,-0.15957764895086038,0.15957844227442974,-0.15956895655083797,-0.1595755398881074
2016-10-26,-0.5053702506368404,-0.5053675590448471,0.50537007142674,-0.5053400310231569,-0.505360879839442
2016-10-27,-0.7042305975100027,-0.704226846791722,0.7042303477817373,-0.7041884866485619,-0.7042175393566138
2016-10-28,-0.5768377679013562,-0.5768346956747747,0.5768375633480525,-0.5768032747461257,-0.5768270719218284
2016-10-31,-0.31035190019950654,-0.3103502472714036,0.31035179014515496,-0.3103333420938044,-0.3103461455181114
2016-11-01,-0.809718827059945,-0.809714514513433,0.8097185399243406,-0.8096704083211782,-0.8097038128974204
2016-11-02,-0.8897985232371934,-0.8897937841877981,0.8897982077044083,-0.8897453159746082,-0.8897820242017314
2016-11-03,-1.1831237853831398,-1.1831174840891803,1.1831233658338447,-1.1830530381563509,-1.183101847381692
2016-11-04,-1.3068503571910695,-1.306843396931827,1.3068498937669097,-1.3067722114892064,-1.3068261249971247
2016-11-07,-0.7490575426976582,-0.7490535532319509,0.7490572770732427,-0.7490127513203687,-0.7490436533433412
2016-11-08,-0.49782353131447304,-0.4978208799161581,0.497823354780526,-0.4977937629717975,-0.49781430045166264
2016-11-09,0.11182014070946027,0.11181954515759503,-0.11182010105675291,0.1118134542029831,0.11181806729124374
2016-11-10,0.7303650152391409,0.7303611253294667,-0.7303647562433107,0.7303213416185023,0.730351472489887
2016-11-11,0.7629078125604947,0.7629037493285233,-0.7629075420246145,0.7628621929789253,0.762893666388384
2016-11-14,1.0974907821325242,1.0974849369182522,-1.0974903929496769,1.097425155500534,1.0974704319758757
2016-11-15,1.0327369954825845,1.032731495145704,-1.0327366292621742,1.0326752409313407,1.0327178460191206
2016-11-16,0.25812335733354846,0.2581219825736357,-0.25812326580003886,0.2581079223368677,0.2581185710967604
2016-11-17,0.3826558386288758,0.38265380061142223,-0.3826557029347167,0.3826329569661693,0.3826487432560626
2016-11-18,0.40372910811153123,0.40372695785825974,-0.4037289649445485,0.4037049663309961,0.4037216219888893
2016-11-21,0.6806667668984775,0.6806631416806942,-0.6806665255262173,0.6806260650828939,0.6806541456759969
2016-11-22,0.5644590814656288,0.5644560751676875,-0.5644588813019498,0.5644253285184372,0.5644486150171479
2016-11-23,0.21955664599414867,0.21955547663977995,-0.21955656813683802,0.2195435171702513,0.2195525748782797
2016-11-25,0.11234467900564724,0.11234408066010133,-0.1123446391669325,0.11233796113336522,0.1123425958612112
2016-11-28,-0.5798487035366101,-0.5798456152738448,0.5798484979155941,-0.5798140303365281,-0.5798379517269897
2016-11-29,-0.058411445501417504,-0.05841113440321013,0.05841142478804745,-0.058407952673504585,-0.05841036241071155
2016-11-30,0.3798329485166676,0.37983092553387093,-0.37983281382353756,0.3798102356542585,0.37982590548712375
2016-12-01,0.21270160708006236,0.21270047423549565,-0.21270153165362726,0.2126888881667751,0.2126976630733389
2016-12-02,0.23169476380521914,0.2316935298034742,-0.2316946816435924,0.2316809091585599,0.23169046761903248
2016-12-05,0.717203828610547,0.7172000087970932,-0.7172035742818246,0.7171609419890934,0.7171905299018027
2016-12-06,0.8905227757062909,0.8905180327995413,-0.8905224599166774,0.890469525135597,0.8905062632414211
2016-12-07,1.0675852205361216,1.067579534598281,-1.06758484195813,1.0675213821663359,1.0675654249015456
2016-12-08,0.8011824938256356,0.8011782267434661,-0.8011822097171132,0.8011345855337981,0.8011676379475552
2016-12-09,0.6351242087242067,0.6351208260651904,-0.6351239835018612,0.6350862302159654,0.6351124319718646
2016-12-12,0.23137027786900496,0.2313690455954658,-0.23137019582244484,0.23135644262562405,0.2313659876995793
2016-12-13,-0.06246044054601595,-0.06246010788294073,0.0624604183968256,-0.062456705600436015,-0.062459282377063496
2016-12-14,-0.7223613604312581,-0.7223575131488914,0.7223611042736156,-0.7223181654049884,-0.722347966089291
2016-12-15,0.25407969952051956,0.25407834629704834,-0.2540796094209374,0.2540645063223553,0.2540749882630122
2016-12-16,0.07848360571921427,0.07848318771707725,-0.0784835778880255,0.07847891263678151,0.07848215044168773
2016-12-19,0.31406859292421124,0.3140669202010761,-0.3140684815518778,0.31404981257151665,0.31406276932626515
2016-12-20,0.5478752472432336,0.5478723292704661,-0.5478750529603728,0.5478424859592091,0.5478650882994983
2016-12-21,-0.06804510061205846,-0.06804473820519387,0.06804507648248348,-0.06804103172068447,-0.06804383888988363
2016-12-22,-0.34281919598145855,-0.3428173701331783,0.3428190744138306,-0.3427986964295898,-0.3428128392771892
2016-12-23,-0.3604798415701447,-0.36047792166161413,0.36047971373984883,-0.36045828596504287,-0.3604731573944195
2016-12-27,0.36488039044755904,0.364878447101792,-0.36488026105677807,0.36485857170293334,0.36487362467492146
2016-12-28,-1.0643560287427163,-1.0643503600034874,1.0643556513098333,-1.064292383468841,-1.0643362929852342
2016-12-29,-0.8574674588164606,-0.8574628919616769,0.8574671547486425,-0.8574161848538185,-0.8574515592778109
2016-12-30,-0.965048310804736,-0.9650431709764552,0.9650479685875111,-0.9649906038322702,-0.9650304164546254
2017-01-03,-0.8353872048294985,-0.8353827555737126,0.8353869085915924,-0.8353372511993148,-0.8353717147126272
2017-01-04,-0.2685842031772323,-0.2685827727030604,0.26858410793418636,-0.268568142653584,-0.2685792229708407
2017-01-05,-0.41916328970559835,-0.4191610572501798,0.41916314106547736,-0.41913822500764814,-0.4191555173955748
2017-01-06,0.4618104691166584,0.46180800952320283,-0.4618103053533572,0.4617828542462657,0.4618019060238819
2017-01-09,-0.1058772576353249,-0.10587669373513788,0.10587722009003234,-0.1058709264952951,-0.10587529441265976
